y,m,district_destination,district_origin,reason,idps,likely,best,worst
2018,10,Baydhaba,Baydhaba,drought,167,0,0,42
2018,10,Baydhaba,Baydhaba,drought,165,0,0,41
2018,10,Baydhaba,Buur Hakaba,insecurity,6,6,5,6
2018,10,Baydhaba,Buur Hakaba,insecurity,8,8,6,8
2018,10,Baydhaba,Buur Hakaba,insecurity,14,14,11,14
2018,10,Baydhaba,Buur Hakaba,insecurity,14,14,11,14
2018,10,Baydhaba,Buur Hakaba,insecurity,12,12,9,12
2018,10,Baydhaba,Buur Hakaba,insecurity,11,11,8,11
2018,10,Baydhaba,Buur Hakaba,insecurity,9,9,7,9
2018,10,Baydhaba,Buur Hakaba,insecurity,15,15,11,15
2018,10,Baydhaba,Buur Hakaba,insecurity,5,5,4,5
2018,10,Baydhaba,Buur Hakaba,insecurity,9,9,7,9
2018,10,Baydhaba,Buur Hakaba,drought,9,0,0,2
2018,10,Baydhaba,Buur Hakaba,drought,10,0,0,3
2018,10,Baydhaba,Buur Hakaba,drought,107,0,0,27
2018,10,Baydhaba,Buur Hakaba,drought,7,0,0,2
2018,10,Baydhaba,Buur Hakaba,drought,5,0,0,1
2018,10,Baydhaba,Buur Hakaba,drought,7,0,0,2
2018,10,Baydhaba,Buur Hakaba,drought,5,0,0,1
2018,10,Baydhaba,Buur Hakaba,drought,5,0,0,1
2018,10,Baydhaba,Buur Hakaba,drought,6,0,0,2
2018,10,Baydhaba,Buur Hakaba,drought,6,0,0,2
2018,10,Baydhaba,Buur Hakaba,drought,8,0,0,2
2018,10,Baydhaba,Diinsoor,insecurity,11,11,8,11
2018,10,Baydhaba,Diinsoor,insecurity,10,10,8,10
2018,10,Baydhaba,Diinsoor,insecurity,16,16,12,16
2018,10,Baydhaba,Diinsoor,insecurity,21,21,16,21
2018,10,Baydhaba,Diinsoor,insecurity,6,6,5,6
2018,10,Baydhaba,Diinsoor,insecurity,8,8,6,8
2018,10,Baydhaba,Diinsoor,insecurity,25,25,19,25
2018,10,Baydhaba,Diinsoor,insecurity,9,9,7,9
2018,10,Baydhaba,Diinsoor,insecurity,12,12,9,12
2018,10,Baydhaba,Diinsoor,insecurity,5,5,4,5
2018,10,Baydhaba,Diinsoor,insecurity,51,51,38,51
2018,10,Baydhaba,Diinsoor,insecurity,14,14,11,14
2018,10,Baydhaba,Diinsoor,insecurity,6,6,5,6
2018,10,Baydhaba,Diinsoor,insecurity,12,12,9,12
2018,10,Baydhaba,Diinsoor,insecurity,5,5,4,5
2018,10,Baydhaba,Diinsoor,drought,8,0,0,2
2018,10,Baydhaba,Diinsoor,drought,5,0,0,1
2018,10,Baydhaba,Diinsoor,drought,12,0,0,3
2018,10,Baydhaba,Diinsoor,drought,19,0,0,5
2018,10,Baydhaba,Diinsoor,drought,9,0,0,2
2018,10,Baydhaba,Diinsoor,drought,6,0,0,2
2018,10,Baydhaba,Diinsoor,drought,10,0,0,3
2018,10,Baydhaba,Diinsoor,drought,16,0,0,4
2018,10,Baydhaba,Diinsoor,drought,6,0,0,2
2018,10,Baydhaba,Diinsoor,drought,5,0,0,1
2018,10,Baydhaba,Diinsoor,drought,21,0,0,5
2018,10,Baydhaba,Diinsoor,drought,9,0,0,2
2018,10,Baydhaba,Qansax Dheere,insecurity,27,27,20,27
2018,10,Baydhaba,Qansax Dheere,insecurity,139,139,104,139
2018,10,Baydhaba,Qansax Dheere,insecurity,6,6,5,6
2018,10,Baydhaba,Qansax Dheere,insecurity,3,3,2,3
2018,10,Baydhaba,Qansax Dheere,insecurity,143,143,107,143
2018,10,Baydhaba,Qansax Dheere,insecurity,24,24,18,24
2018,10,Baydhaba,Qansax Dheere,insecurity,4,4,3,4
2018,10,Baydhaba,Qansax Dheere,insecurity,15,15,11,15
2018,10,Baydhaba,Qansax Dheere,insecurity,5,5,4,5
2018,10,Baydhaba,Qansax Dheere,insecurity,4,4,3,4
2018,10,Baydhaba,Qansax Dheere,insecurity,5,5,4,5
2018,10,Baydhaba,Qansax Dheere,insecurity,4,4,3,4
2018,10,Baydhaba,Qansax Dheere,insecurity,6,6,5,6
2018,10,Baydhaba,Qansax Dheere,insecurity,30,30,23,30
2018,10,Baydhaba,Qansax Dheere,insecurity,21,21,16,21
2018,10,Baydhaba,Qansax Dheere,insecurity,171,171,128,171
2018,10,Baydhaba,Qansax Dheere,drought,6,0,0,2
2018,10,Baydhaba,Qansax Dheere,drought,8,0,0,2
2018,10,Baydhaba,Qansax Dheere,drought,6,0,0,2
2018,10,Baydhaba,Qansax Dheere,drought,23,0,0,6
2018,10,Baydhaba,Qansax Dheere,drought,5,0,0,1
2018,10,Baydhaba,Qansax Dheere,drought,11,0,0,3
2018,10,Baydhaba,Qansax Dheere,drought,13,0,0,3
2018,10,Baydhaba,Qansax Dheere,drought,29,0,0,7
2018,10,Baydhaba,Qansax Dheere,drought,5,0,0,1
2018,10,Baydhaba,Qansax Dheere,drought,5,0,0,1
2018,10,Baydhaba,Qansax Dheere,drought,5,0,0,1
2018,10,Baydhaba,Qansax Dheere,drought,15,0,0,4
2018,10,Baydhaba,Saakow,insecurity,35,35,26,35
2018,10,Buur Hakaba,Buur Hakaba,insecurity,8,8,6,8
2018,10,Diinsoor,Saakow,insecurity,180,180,135,180
2018,10,Cabudwaaq,Cabudwaaq,drought,550,0,0,138
2018,10,Dhuusamarreeb,Cadaado,insecurity,10,10,8,10
2018,10,Dhuusamarreeb,Dhuusamarreeb,drought,730,0,0,183
2018,10,Dhuusamarreeb,Xarardheere,insecurity,16,16,12,16
2018,10,Baardheere,Garbahaarey,insecurity,124,124,93,124
2018,10,Baardheere,Garbahaarey,insecurity,105,105,79,105
2018,10,Belet Xaawo,Belet Xaawo,insecurity,4,4,3,4
2018,10,Belet Xaawo,Belet Xaawo,insecurity,6,6,5,6
2018,10,Belet Xaawo,Belet Xaawo,insecurity,5,5,4,5
2018,10,Belet Xaawo,Belet Xaawo,drought,6,0,0,2
2018,10,Belet Xaawo,Belet Xaawo,other,10,10,8,10
2018,10,Belet Xaawo,Belet Xaawo,other,2,2,2,2
2018,10,Doolow,Waajid,other,6,6,5,6
2018,10,Doolow,Xudur,drought,2,0,0,1
2018,10,Doolow,Xudur,drought,7,0,0,2
2018,10,Doolow,Xudur,other,12,12,9,12
2018,10,Doolow,Xudur,other,9,9,7,9
2018,10,Doolow,Diinsoor,drought,5,0,0,1
2018,10,Doolow,Diinsoor,other,108,108,81,108
2018,10,Doolow,Diinsoor,other,3,3,2,3
2018,10,Doolow,Qansax Dheere,drought,3,0,0,1
2018,10,Doolow,Qansax Dheere,drought,10,0,0,3
2018,10,Doolow,Qansax Dheere,other,4,4,3,4
2018,10,Doolow,Qansax Dheere,other,11,11,8,11
2018,10,Doolow,Luuq,drought,4,0,0,1
2018,10,Garbahaarey,Ceel Waaq,other,6,6,5,6
2018,10,Garbahaarey,Garbahaarey,insecurity,9,9,7,9
2018,10,Garbahaarey,Garbahaarey,insecurity,9,9,7,9
2018,10,Garbahaarey,Garbahaarey,insecurity,7,7,5,7
2018,10,Garbahaarey,Garbahaarey,insecurity,16,16,12,16
2018,10,Garbahaarey,Garbahaarey,insecurity,16,16,12,16
2018,10,Garbahaarey,Garbahaarey,insecurity,7,7,5,7
2018,10,Garbahaarey,Garbahaarey,insecurity,16,16,12,16
2018,10,Garbahaarey,Garbahaarey,insecurity,8,8,6,8
2018,10,Garbahaarey,Garbahaarey,insecurity,14,14,11,14
2018,10,Garbahaarey,Garbahaarey,insecurity,6,6,5,6
2018,10,Garbahaarey,Garbahaarey,insecurity,124,124,93,124
2018,10,Garbahaarey,Garbahaarey,insecurity,16,16,12,16
2018,10,Garbahaarey,Garbahaarey,other,7,7,5,7
2018,10,Garbahaarey,Garbahaarey,other,9,9,7,9
2018,10,Luuq,Waajid,drought,15,0,0,4
2018,10,Luuq,Diinsoor,drought,22,0,0,6
2018,10,Luuq,Luuq,drought,4,0,0,1
2018,10,Luuq,Luuq,drought,19,0,0,5
2018,10,Luuq,Luuq,drought,28,0,0,7
2018,10,Luuq,Luuq,drought,22,0,0,6
2018,10,Bulo Burto,Bulo Burto,insecurity,2520,2520,1890,2520
2018,10,Bulo Burto,Bulo Burto,insecurity,1080,1080,810,1080
2018,10,Jalalaqsi,Bulo Burto,insecurity,3480,3480,2610,3480
2018,10,Jalalaqsi,Jalalaqsi,insecurity,894,894,671,894
2018,10,Afmadow,Qansax Dheere,drought,4,0,0,1
2018,10,Afmadow,Qansax Dheere,drought,7,0,0,2
2018,10,Afmadow,Qansax Dheere,drought,23,0,0,6
2018,10,Afmadow,Qansax Dheere,drought,10,0,0,3
2018,10,Afmadow,Afmadow,drought,8,0,0,2
2018,10,Afmadow,Jamaame,insecurity,6,6,5,6
2018,10,Afmadow,Jamaame,insecurity,7,7,5,7
2018,10,Afmadow,Jamaame,insecurity,5,5,4,5
2018,10,Afmadow,Kismaayo,drought,6,0,0,2
2018,10,Afmadow,Kismaayo,drought,4,0,0,1
2018,10,Afmadow,Bu'aale,insecurity,11,11,8,11
2018,10,Afmadow,Bu'aale,insecurity,10,10,8,10
2018,10,Afmadow,Bu'aale,insecurity,6,6,5,6
2018,10,Afmadow,Jilib,insecurity,6,6,5,6
2018,10,Afmadow,Jilib,insecurity,11,11,8,11
2018,10,Afmadow,Jilib,insecurity,6,6,5,6
2018,10,Afmadow,Jilib,insecurity,5,5,4,5
2018,10,Afmadow,Jilib,insecurity,6,6,5,6
2018,10,Afmadow,Jilib,insecurity,5,5,4,5
2018,10,Afmadow,Jilib,insecurity,6,6,5,6
2018,10,Afmadow,Jilib,insecurity,6,6,5,6
2018,10,Afmadow,Jilib,drought,17,0,0,4
2018,10,Afmadow,Saakow,insecurity,13,13,10,13
2018,10,Afmadow,Saakow,insecurity,11,11,8,11
2018,10,Afmadow,Saakow,insecurity,6,6,5,6
2018,10,Afmadow,Saakow,insecurity,13,13,10,13
2018,10,Afmadow,Saakow,insecurity,7,7,5,7
2018,10,Afmadow,Saakow,insecurity,5,5,4,5
2018,10,Afmadow,Saakow,insecurity,12,12,9,12
2018,10,Afmadow,Saakow,insecurity,8,8,6,8
2018,10,Afmadow,Saakow,insecurity,9,9,7,9
2018,10,Afmadow,Saakow,insecurity,9,9,7,9
2018,10,Afmadow,Saakow,insecurity,6,6,5,6
2018,10,Afmadow,Saakow,insecurity,5,5,4,5
2018,10,Afmadow,Saakow,insecurity,12,12,9,12
2018,10,Afmadow,Saakow,drought,3,0,0,1
2018,10,Afmadow,Saakow,drought,12,0,0,3
2018,10,Afmadow,Saakow,drought,4,0,0,1
2018,10,Afmadow,Saakow,drought,9,0,0,2
2018,10,Afmadow,Saakow,drought,10,0,0,3
2018,10,Afmadow,Saakow,drought,11,0,0,3
2018,10,Afmadow,Saakow,drought,5,0,0,1
2018,10,Afmadow,Saakow,drought,9,0,0,2
2018,10,Jamaame,Jamaame,insecurity,23,23,17,23
2018,10,Jamaame,Jamaame,insecurity,82,82,62,82
2018,10,Jamaame,Jamaame,insecurity,87,87,65,87
2018,10,Jamaame,Jamaame,insecurity,22,22,17,22
2018,10,Jamaame,Jamaame,insecurity,33,33,25,33
2018,10,Jamaame,Jamaame,insecurity,12,12,9,12
2018,10,Jamaame,Jamaame,insecurity,28,28,21,28
2018,10,Jamaame,Jamaame,insecurity,12,12,9,12
2018,10,Jamaame,Jamaame,insecurity,74,74,56,74
2018,10,Jamaame,Jamaame,insecurity,25,25,19,25
2018,10,Jamaame,Jamaame,insecurity,12,12,9,12
2018,10,Jamaame,Jamaame,insecurity,93,93,70,93
2018,10,Jamaame,Jamaame,insecurity,82,82,62,82
2018,10,Jamaame,Jamaame,insecurity,38,38,29,38
2018,10,Jamaame,Jamaame,insecurity,54,54,41,54
2018,10,Jamaame,Jamaame,insecurity,8,8,6,8
2018,10,Jamaame,Jamaame,insecurity,12,12,9,12
2018,10,Jamaame,Jamaame,drought,5,0,0,1
2018,10,Jamaame,Jamaame,other,9,9,7,9
2018,10,Kismaayo,Afmadow,insecurity,6,6,5,6
2018,10,Kismaayo,Afmadow,drought,5,0,0,1
2018,10,Kismaayo,Afmadow,drought,7,0,0,2
2018,10,Kismaayo,Afmadow,drought,12,0,0,3
2018,10,Kismaayo,Afmadow,drought,7,0,0,2
2018,10,Kismaayo,Afmadow,drought,7,0,0,2
2018,10,Kismaayo,Afmadow,drought,6,0,0,2
2018,10,Kismaayo,Afmadow,drought,5,0,0,1
2018,10,Kismaayo,Afmadow,drought,6,0,0,2
2018,10,Kismaayo,Afmadow,drought,4,0,0,1
2018,10,Kismaayo,Afmadow,drought,3,0,0,1
2018,10,Kismaayo,Afmadow,drought,7,0,0,2
2018,10,Kismaayo,Afmadow,drought,4,0,0,1
2018,10,Kismaayo,Afmadow,drought,4,0,0,1
2018,10,Kismaayo,Afmadow,drought,5,0,0,1
2018,10,Kismaayo,Afmadow,drought,4,0,0,1
2018,10,Kismaayo,Badhaadhe,drought,10,0,0,3
2018,10,Kismaayo,Badhaadhe,drought,5,0,0,1
2018,10,Kismaayo,Badhaadhe,drought,4,0,0,1
2018,10,Kismaayo,Badhaadhe,drought,9,0,0,2
2018,10,Kismaayo,Badhaadhe,drought,4,0,0,1
2018,10,Kismaayo,Badhaadhe,drought,6,0,0,2
2018,10,Kismaayo,Jamaame,insecurity,3,3,2,3
2018,10,Kismaayo,Jamaame,insecurity,3,3,2,3
2018,10,Kismaayo,Jamaame,insecurity,8,8,6,8
2018,10,Kismaayo,Jamaame,insecurity,9,9,7,9
2018,10,Kismaayo,Jamaame,insecurity,14,14,11,14
2018,10,Kismaayo,Jamaame,insecurity,19,19,14,19
2018,10,Kismaayo,Jamaame,insecurity,26,26,20,26
2018,10,Kismaayo,Jamaame,insecurity,3,3,2,3
2018,10,Kismaayo,Jamaame,insecurity,11,11,8,11
2018,10,Kismaayo,Jamaame,insecurity,16,16,12,16
2018,10,Kismaayo,Jamaame,insecurity,131,131,98,131
2018,10,Kismaayo,Jamaame,insecurity,5,5,4,5
2018,10,Kismaayo,Jamaame,insecurity,12,12,9,12
2018,10,Kismaayo,Jamaame,insecurity,26,26,20,26
2018,10,Kismaayo,Jamaame,insecurity,12,12,9,12
2018,10,Kismaayo,Jamaame,insecurity,8,8,6,8
2018,10,Kismaayo,Jamaame,insecurity,102,102,77,102
2018,10,Kismaayo,Jamaame,insecurity,8,8,6,8
2018,10,Kismaayo,Jamaame,insecurity,6,6,5,6
2018,10,Kismaayo,Jamaame,insecurity,6,6,5,6
2018,10,Kismaayo,Jamaame,insecurity,15,15,11,15
2018,10,Kismaayo,Jamaame,drought,21,0,0,5
2018,10,Kismaayo,Jamaame,drought,5,0,0,1
2018,10,Kismaayo,Jamaame,drought,11,0,0,3
2018,10,Kismaayo,Jamaame,drought,46,0,0,12
2018,10,Kismaayo,Jamaame,drought,5,0,0,1
2018,10,Kismaayo,Jamaame,drought,3,0,0,1
2018,10,Kismaayo,Jamaame,drought,22,0,0,6
2018,10,Kismaayo,Jamaame,drought,5,0,0,1
2018,10,Kismaayo,Jamaame,drought,14,0,0,4
2018,10,Kismaayo,Jamaame,drought,5,0,0,1
2018,10,Kismaayo,Jamaame,drought,24,0,0,6
2018,10,Kismaayo,Jamaame,drought,39,0,0,10
2018,10,Kismaayo,Jamaame,drought,12,0,0,3
2018,10,Kismaayo,Jamaame,drought,18,0,0,5
2018,10,Kismaayo,Jamaame,drought,24,0,0,6
2018,10,Kismaayo,Jamaame,drought,7,0,0,2
2018,10,Kismaayo,Jamaame,drought,16,0,0,4
2018,10,Kismaayo,Jamaame,drought,8,0,0,2
2018,10,Kismaayo,Jamaame,drought,10,0,0,3
2018,10,Kismaayo,Jamaame,drought,11,0,0,3
2018,10,Kismaayo,Jamaame,drought,7,0,0,2
2018,10,Kismaayo,Jamaame,drought,4,0,0,1
2018,10,Kismaayo,Jamaame,drought,7,0,0,2
2018,10,Kismaayo,Jamaame,drought,12,0,0,3
2018,10,Kismaayo,Jamaame,drought,16,0,0,4
2018,10,Kismaayo,Jamaame,drought,5,0,0,1
2018,10,Kismaayo,Jamaame,other,6,6,5,6
2018,10,Kismaayo,Jamaame,other,8,8,6,8
2018,10,Kismaayo,Kismaayo,insecurity,22,22,17,22
2018,10,Kismaayo,Kismaayo,insecurity,12,12,9,12
2018,10,Kismaayo,Kismaayo,insecurity,3,3,2,3
2018,10,Kismaayo,Kismaayo,drought,10,0,0,3
2018,10,Kismaayo,Kismaayo,drought,7,0,0,2
2018,10,Kismaayo,Kismaayo,drought,4,0,0,1
2018,10,Kismaayo,Kismaayo,drought,6,0,0,2
2018,10,Kismaayo,Kismaayo,drought,9,0,0,2
2018,10,Kismaayo,Kismaayo,drought,10,0,0,3
2018,10,Kismaayo,Kismaayo,drought,101,0,0,25
2018,10,Kismaayo,Kismaayo,other,9,9,7,9
2018,10,Kismaayo,Bu'aale,other,6,6,5,6
2018,10,Kismaayo,Jilib,insecurity,6,6,5,6
2018,10,Kismaayo,Jilib,insecurity,7,7,5,7
2018,10,Kismaayo,Jilib,insecurity,8,8,6,8
2018,10,Kismaayo,Jilib,insecurity,6,6,5,6
2018,10,Kismaayo,Jilib,drought,8,0,0,2
2018,10,Kismaayo,Jilib,other,7,7,5,7
2018,10,Kismaayo,Saakow,insecurity,7,7,5,7
2018,10,Kismaayo,Saakow,drought,5,0,0,1
2018,10,Afgooye,Banadir,drought,12,0,0,3
2018,10,Afgooye,Afgooye,insecurity,53,53,40,53
2018,10,Afgooye,Qoryooley,insecurity,41,41,31,41
2018,10,Afgooye,Wanla Weyn,insecurity,80,80,60,80
2018,10,Afgooye,Wanla Weyn,insecurity,8,8,6,8
2018,10,Afgooye,Balcad,insecurity,15,15,11,15
2018,10,Marka,Kurtunwaarey,insecurity,85,85,64,85
2018,10,Marka,Marka,insecurity,22,22,17,22
2018,10,Marka,Marka,drought,7,0,0,2
2018,10,Marka,Sablaale,insecurity,122,122,92,122
2018,10,Wanla Weyn,Wanla Weyn,insecurity,289,289,217,289
2018,10,Bu'aale,Baardheere,insecurity,58,58,44,58
2018,10,Bu'aale,Garbahaarey,insecurity,20,20,15,20
2018,10,Bu'aale,Garbahaarey,insecurity,22,22,17,22
2018,10,Bu'aale,Sablaale,insecurity,10,10,8,10
2018,10,Jilib,Sablaale,insecurity,40,40,30,40
2018,10,Saakow,Diinsoor,insecurity,21,21,16,21
2018,10,Saakow,Diinsoor,insecurity,7,7,5,7
2018,10,Saakow,Diinsoor,insecurity,18,18,14,18
2018,10,Saakow,Diinsoor,insecurity,6,6,5,6
2018,10,Saakow,Diinsoor,insecurity,15,15,11,15
2018,10,Saakow,Diinsoor,insecurity,15,15,11,15
2018,10,Saakow,Diinsoor,insecurity,9,9,7,9
2018,10,Saakow,Diinsoor,insecurity,13,13,10,13
2018,10,Saakow,Diinsoor,drought,2,0,0,1
2018,10,Saakow,Diinsoor,drought,4,0,0,1
2018,10,Saakow,Diinsoor,drought,10,0,0,3
2018,10,Saakow,Diinsoor,drought,12,0,0,3
2018,10,Saakow,Diinsoor,drought,4,0,0,1
2018,10,Saakow,Diinsoor,drought,4,0,0,1
2018,10,Saakow,Baardheere,insecurity,15,15,11,15
2018,10,Saakow,Baardheere,insecurity,130,130,98,130
2018,10,Saakow,Baardheere,insecurity,13,13,10,13
2018,10,Saakow,Baardheere,insecurity,8,8,6,8
2018,10,Saakow,Baardheere,drought,4,0,0,1
2018,10,Saakow,Baardheere,drought,5,0,0,1
2018,10,Saakow,Baardheere,drought,7,0,0,2
2018,10,Saakow,Baardheere,drought,12,0,0,3
2018,10,Saakow,Baardheere,drought,6,0,0,2
2018,10,Saakow,Baardheere,drought,3,0,0,1
2018,10,Saakow,Baardheere,drought,3,0,0,1
2018,10,Saakow,Garbahaarey,insecurity,54,54,41,54
2018,10,Saakow,Garbahaarey,insecurity,37,37,28,37
2018,10,Saakow,Garbahaarey,insecurity,10,10,8,10
2018,10,Saakow,Garbahaarey,insecurity,20,20,15,20
2018,10,Balcad,Balcad,insecurity,74,74,56,74
2018,10,Balcad,Balcad,insecurity,630,630,473,630
2018,10,Balcad,Balcad,insecurity,71,71,53,71
2018,10,Gaalkacyo,Banadir,drought,6,0,0,2
2018,10,Gaalkacyo,Banadir,drought,4,0,0,1
2018,10,Gaalkacyo,Banadir,drought,5,0,0,1
2018,10,Gaalkacyo,Banadir,drought,5,0,0,1
2018,10,Gaalkacyo,Banadir,drought,5,0,0,1
2018,10,Gaalkacyo,Banadir,drought,5,0,0,1
2018,10,Gaalkacyo,Banadir,drought,6,0,0,2
2018,10,Gaalkacyo,Bossaso,drought,7,0,0,2
2018,10,Gaalkacyo,Bossaso,drought,16,0,0,4
2018,10,Gaalkacyo,Bossaso,drought,17,0,0,4
2018,10,Gaalkacyo,Bossaso,drought,13,0,0,3
2018,10,Gaalkacyo,Bossaso,drought,24,0,0,6
2018,10,Gaalkacyo,Bossaso,drought,28,0,0,7
2018,10,Gaalkacyo,Bossaso,drought,13,0,0,3
2018,10,Gaalkacyo,Bossaso,drought,19,0,0,5
2018,10,Gaalkacyo,Bossaso,drought,6,0,0,2
2018,10,Gaalkacyo,Bossaso,other,5,5,4,5
2018,10,Gaalkacyo,Qardho,drought,5,0,0,1
2018,10,Gaalkacyo,Qardho,drought,6,0,0,2
2018,10,Gaalkacyo,Qardho,drought,6,0,0,2
2018,10,Gaalkacyo,Belet Weyne,drought,16,0,0,4
2018,10,Gaalkacyo,Belet Weyne,drought,8,0,0,2
2018,10,Gaalkacyo,Belet Weyne,drought,11,0,0,3
2018,10,Gaalkacyo,Bulo Burto,drought,4,0,0,1
2018,10,Gaalkacyo,Bulo Burto,drought,5,0,0,1
2018,10,Gaalkacyo,Jamaame,drought,6,0,0,2
2018,10,Gaalkacyo,Kismaayo,drought,6,0,0,2
2018,10,Gaalkacyo,Sablaale,drought,7,0,0,2
2018,10,Gaalkacyo,Bu'aale,drought,4,0,0,1
2018,10,Gaalkacyo,Jilib,drought,5,0,0,1
2018,10,Gaalkacyo,Saakow,drought,7,0,0,2
2018,10,Gaalkacyo,Balcad,drought,6,0,0,2
2018,10,Gaalkacyo,Balcad,drought,4,0,0,1
2018,10,Gaalkacyo,Gaalkacyo,insecurity,22,22,17,22
2018,10,Gaalkacyo,Gaalkacyo,insecurity,27,27,20,27
2018,10,Gaalkacyo,Gaalkacyo,drought,115,0,0,29
2018,10,Gaalkacyo,Gaalkacyo,drought,155,0,0,39
2018,10,Gaalkacyo,Gaalkacyo,drought,5,0,0,1
2018,10,Gaalkacyo,Hobyo,drought,5,0,0,1
2018,10,Gaalkacyo,Hobyo,drought,7,0,0,2
2018,10,Gaalkacyo,Hobyo,drought,3,0,0,1
2018,10,Gaalkacyo,Hobyo,drought,73,0,0,18
2018,10,Gaalkacyo,Jariiban,drought,210,0,0,53
2018,10,Gaalkacyo,Xarardheere,insecurity,30,30,23,30
2018,10,Gaalkacyo,Burtinle,drought,7,0,0,2
2018,10,Gaalkacyo,Garoowe,drought,16,0,0,4
2018,10,Gaalkacyo,Garoowe,drought,9,0,0,2
2018,10,Gaalkacyo,Berbera,drought,11,0,0,3
2018,10,Gaalkacyo,Hargeysa,drought,13,0,0,3
2018,10,Gaalkacyo,Hargeysa,drought,10,0,0,3
2018,10,Gaalkacyo,Hargeysa,drought,32,0,0,8
2018,10,Gaalkacyo,Hargeysa,drought,5,0,0,1
2018,10,Galdogob,Galdogob,drought,6,0,0,2
2018,10,Galdogob,Galdogob,drought,11,0,0,3
2018,10,Galdogob,Galdogob,drought,14,0,0,4
2018,10,Galdogob,Galdogob,drought,21,0,0,5
2018,10,Galdogob,Galdogob,drought,30,0,0,8
2018,10,Galdogob,Galdogob,drought,29,0,0,7
2018,10,Galdogob,Galdogob,drought,25,0,0,6
2018,10,Galdogob,Galdogob,drought,21,0,0,5
2018,10,Galdogob,Galdogob,drought,7,0,0,2
2018,10,Galdogob,Galdogob,drought,16,0,0,4
2018,10,Galdogob,Galdogob,drought,17,0,0,4
2018,10,Galdogob,Galdogob,other,7,7,5,7
2018,10,Hobyo,Gaalkacyo,other,4,4,3,4
2018,10,Jariiban,Gaalkacyo,drought,221,0,0,55
2018,10,Jariiban,Gaalkacyo,drought,124,0,0,31
2018,10,Jariiban,Gaalkacyo,drought,123,0,0,31
2018,10,Jariiban,Gaalkacyo,drought,123,0,0,31
2018,10,Jariiban,Gaalkacyo,drought,126,0,0,32
2018,10,Jariiban,Gaalkacyo,drought,213,0,0,53
2018,10,Jariiban,Jariiban,drought,178,0,0,45
2018,10,Jariiban,Jariiban,drought,6,0,0,2
2018,10,Jariiban,Jariiban,drought,268,0,0,67
2018,10,Jariiban,Jariiban,drought,230,0,0,58
2018,10,Jariiban,Jariiban,drought,360,0,0,90
2018,10,Jariiban,Jariiban,drought,123,0,0,31
2018,10,Jariiban,Jariiban,drought,110,0,0,28
2018,10,Jariiban,Jariiban,drought,124,0,0,31
2018,10,Jariiban,Jariiban,drought,120,0,0,30
2018,10,Jariiban,Jariiban,drought,6,0,0,2
2018,10,Jariiban,Jariiban,drought,137,0,0,34
2018,10,Jariiban,Jariiban,drought,122,0,0,31
2018,10,Jariiban,Jariiban,other,125,125,94,125
2018,10,Jariiban,Jariiban,other,5,5,4,5
2018,10,Jariiban,Jariiban,other,6,6,5,6
2018,10,Garoowe,Garoowe,other,55,55,41,55
2018,10,Garoowe,Garoowe,other,61,61,46,61
2018,10,Garoowe,Garoowe,other,5,5,4,5
2018,10,Garoowe,Qardho,other,55,55,41,55
2018,10,Qardho,Bandarbeyla,drought,10,0,0,3
2018,10,Qardho,Eyl,drought,44,0,0,11
2018,10,Qardho,Eyl,other,27,27,20,27
2018,10,Qardho,Qardho,other,8,8,6,8
2018,10,Laasqoray,Bossaso,drought,68,0,0,17
2018,10,Laasqoray,Laasqoray,drought,41,0,0,10
2018,10,Laasqoray,Laasqoray,drought,33,0,0,8
2018,10,Laasqoray,Laasqoray,drought,21,0,0,5
2018,10,Ceel Afweyn,Ceel Afweyn,insecurity,6,6,5,6
2018,10,Ceel Afweyn,Ceel Afweyn,insecurity,8,8,6,8
2018,10,Ceel Afweyn,Ceel Afweyn,insecurity,4,4,3,4
2018,10,Ceel Afweyn,Ceel Afweyn,insecurity,9,9,7,9
2018,10,Ceel Afweyn,Ceel Afweyn,insecurity,7,7,5,7
2018,10,Ceel Afweyn,Ceel Afweyn,drought,23,0,0,6
2018,10,Ceel Afweyn,Ceel Afweyn,drought,7,0,0,2
2018,10,Ceel Afweyn,Ceel Afweyn,drought,5,0,0,1
2018,10,Ceel Afweyn,Ceel Afweyn,drought,9,0,0,2
2018,10,Ceel Afweyn,Ceel Afweyn,drought,13,0,0,3
2018,10,Ceel Afweyn,Ceel Afweyn,drought,11,0,0,3
2018,10,Ceel Afweyn,Ceel Afweyn,drought,8,0,0,2
2018,10,Ceel Afweyn,Ceel Afweyn,drought,5,0,0,1
2018,10,Ceel Afweyn,Ceel Afweyn,drought,6,0,0,2
2018,10,Ceel Afweyn,Ceel Afweyn,other,4,4,3,4
2018,10,Ceel Afweyn,Ceerigaabo,insecurity,4,4,3,4
2018,10,Ceerigaabo,Ceel Afweyn,drought,11,0,0,3
2018,10,Ceerigaabo,Ceel Afweyn,drought,4,0,0,1
2018,10,Ceerigaabo,Ceel Afweyn,drought,6,0,0,2
2018,10,Ceerigaabo,Ceel Afweyn,drought,5,0,0,1
2018,10,Ceerigaabo,Ceel Afweyn,drought,5,0,0,1
2018,10,Ceerigaabo,Ceel Afweyn,drought,12,0,0,3
2018,10,Ceerigaabo,Ceerigaabo,drought,19,0,0,5
2018,10,Ceerigaabo,Ceerigaabo,drought,20,0,0,5
2018,10,Ceerigaabo,Ceerigaabo,drought,10,0,0,3
